,botscore,tweet_id,user_id
66,0.08,,3884807063
67,0.02,,4231461808
68,0.14,,898612491055267840
69,0.29,,3436858805
70,0.07,,278637466
71,0.14,,4881189599
72,0.11,,107762720
73,0.04,,41814811
74,0.05,,199048189
75,0.04,,831809148052447232
76,0.15,,1130778891348533249
77,0.0,,262975977
78,0.14,,377730234
79,0.0,,845511552249843712
80,0.28,,1032363795832860677
81,0.4,,1151841573212172288
82,0.0,,1053684564
83,0.15,,804372931077926912
84,0.17,,2896291
85,0.04,,865472737535328256
86,0.03,,1225694418
87,0.1,,89186762
88,0.09,,912874299517784064
89,0.17,,1220231701
90,0.03,,1449770029
91,0.06,,1460817175
0,0.17,,35473078
1,0.72,,1082289866065543169
2,0.09,,548945484
3,0.2,,1156986309862449153
4,0.01,,711587897
5,0.14,,16631922
6,0.08,,2948531710
7,0.37,,1203348917162856449
8,0.24,,1121151390703919104
9,0.0,,1076176783
10,0.07,,5748732
11,0.09,,1131347990344552448
12,0.06,,743197905331314688
13,0.1,,480854018
14,0.02,,1695039330
15,0.2,,1008771021153951745
16,0.45,,379648875
17,0.43,,1114200160370872320
18,0.37,,1034104888945401862
19,0.45,,289836894
20,0.27,,898313819453366274
21,0.28,,1154463111648337922
22,0.02,,1624031048
23,0.02,,1088621600
24,0.06,,4502024180
25,0.24,,2476114508
26,0.28,,994570334803292160
27,0.15,,1092609398034227200
28,0.39,,1125977393984888833
29,0.07,,46878293
30,0.31,,330684585
31,0.13,,3767800273
32,0.22,,3286183916
33,0.05,,267240605
34,0.0,,881654173590269957
35,0.4,,26832941
36,0.4,,796122110292819972
37,0.21,,796066121518645252
38,0.11,,63346494
39,0.08,,744528713417560064
40,0.27,,91869573
41,0.29,,479323947
42,0.15,,2501838044
43,0.27,,1155049193079070720
44,0.07,,463073915
45,0.14,,34787169
46,0.4,,372082324
47,0.22,,54091564
48,0.23,,966399088085389312
49,0.01,,238894618
50,0.13,,979319591590510592
51,0.11,,2843603382
52,0.33,,50889806
53,0.17,,1155753974084935681
54,0.01,,334185714
55,0.11,,496142511
56,0.15,,871063903521955840
57,0.03,,1174879614
58,0.19,,957759252482928641
59,0.14,,702872227
60,0.3,,1063640197349298176
61,0.03,,189557847
62,0.27,,713888008
63,0.06,,497217764
64,0.4,,1143319389548306432
65,0.22,,1337052991
66,0.02,,28850584
67,0.41,,1155157353580261376
68,0.25,,1163912200840515586
69,0.18,,2202340974
70,0.37,,428345347
71,0.12,,3233118721
72,0.16,,24314615
73,0.28,,1044768547988066304
74,0.02,,887020628238229504
75,0.23,,1500394142
76,0.08,,131588553
77,0.35,,40087649
78,0.11,,113816973
79,0.02,,352481498
80,0.04,,895231156953554944
81,0.1,,175523931
82,0.13,,3873813076
83,0.02,,66514634
84,0.13,,1089632674707312642
85,0.14,,53833682
86,0.19,,2242108925
87,0.03,,429392352
88,0.17,,1050654467761233925
0,0.34,,1176387583011516416
1,0.01,,2363991360
2,0.09,,158935327
3,0.12,,89234658
4,0.16,,1134949292580515848
5,0.45,,746404664514486273
6,0.05,,156070497
7,0.44,,1189031166407598081
8,0.48,,41068280
9,0.08,,1023016646162743296
10,0.01,,3473411475
11,0.38,,3199665748
12,0.55,,2478810662
13,0.08,,22889435
14,0.06,,3285511
15,0.18,,374149907
16,0.32,,1140115648187518976
17,0.06,,165687228
18,0.17,,711451785676722176
19,0.08,,108134340
20,0.19,,116918192
21,0.53,,1090454068131229697
22,0.27,,967858980126064640
23,0.35,,129545504
24,0.13,,2648228128
25,0.06,,34274363
26,0.01,,861446288
27,0.17,,1053518516588961793
28,0.08,,2821235238
29,0.07,,2930042132
30,0.02,,65926881
31,0.43,,901853770123853824
32,0.08,,991125471092989952
33,0.06,,973678638
34,0.07,,853249428
35,0.17,,14545046
36,0.47,,1051237373831507968
37,0.28,,354875882
38,0.04,,47727453
39,0.26,,780083641800163328
40,0.11,,232801589
41,0.31,,18505880
42,0.08,,220644065
43,0.0,,757912672578875392
44,0.18,,33242538
45,0.14,,1076992747226058752
46,0.27,,1047119166447075329
47,0.24,,1638061783
48,0.01,,1230080604
49,0.07,,91738571
50,0.46,,1104503287414349824
51,0.11,,795765134
52,0.07,,1052784568510627840
53,0.13,,790786454427271168
54,0.18,,963462969408540673
55,0.37,,1082301288325337089
56,0.51,,3603541634
57,0.24,,1137935995314159616
58,0.04,,1626852518
59,0.09,,1575840926
60,0.05,,993039916396298241
61,0.12,,17046369
62,0.53,,719699036937265152
63,0.02,,268070038
64,0.02,,347450064
65,0.4,,68817729
66,0.04,,17141226
67,0.16,,152006630
68,0.04,,2185648686
69,0.43,,974167005010907136
70,0.01,,212052612
71,0.05,,2166846781
72,0.1,,192251619
73,0.25,,195227530
74,0.23,,944702276492496898
75,0.51,,1083943252670046208
76,0.13,,2639518703
77,0.15,,747498287834365952
78,0.91,,4830108825
79,0.01,,2515310691
80,0.19,,740383067785793537
81,0.19,,109491574
82,0.3,,1202229258657005568
83,0.0,,60209019
84,0.65,,1195866190163464192
85,0.0,,298160400
86,0.21,,1049660268165369857
87,0.21,,527366322
88,0.0,,4690856473
0,0.04,,572315395
1,0.11,,3221603161
2,0.4266666666666667,,1100421747600486400
3,0.05,,1205875128
4,0.18,,26576017
5,0.07,,96072755
6,0.12,,795852285964406784
7,0.31,,1157994688168615938
8,0.25,,3122402048
9,0.12,,59153958
10,0.01,,886663784319795200
11,0.75,,807033096931450880
12,0.3775,,339217151
13,0.07,,3254035063
14,0.03,,1170578636
15,0.13,,543390275
16,0.24,,269747767
17,0.0,,800416595495391233
18,0.02,,33580460
19,0.12,,67730961
20,0.18,,476443251
21,0.07,,993321622340747264
22,0.21,,888969144263168000
23,0.06,,1037887584855384064
24,0.27,,20605878
25,0.05,,2918350304
26,0.39,,937078756132511745
27,0.22,,134986453
28,0.1,,858231738
29,0.43,,1621102200
30,0.09,,2897269118
31,0.04,,86337933
32,0.02,,235732542
33,0.48,,16478596
34,0.1,,84960104
35,0.56,,219517617
36,0.06,,1552990758
37,0.14,,484509304
38,0.19,,1074768339623395328
39,0.29,,47457009
40,0.04,,838566672030019585
41,0.54,,1183989113642373121
42,0.48,,940611207744147456
43,0.03,,868004983047933952
44,0.5,,3577377380
45,0.11,,4251761475
46,0.26,,2232433148
47,0.0,,825188688103628801
48,0.1,,377674103
49,0.32,,1190305524056592384
50,0.12,,2228640597
51,0.05,,4712265260
52,0.04,,3249384808
53,0.17,,1031618385073848335
54,0.13,,814189273951993856
55,0.36,,746762691084193793
56,0.23,,2658625455
57,0.26,,1188206965798899713
58,0.35,,85738206
59,0.05,,726602824159649793
60,0.15,,523633796
61,0.34,,1090703221943746561
62,0.01,,550909159
63,0.03,,872149950
64,0.14,,865726232146694144
65,0.18,,434156015
66,0.07,,3328989973
67,0.38,,1098487153233879040
68,0.2,,1056387514469097473
69,0.37,,3900097348
70,0.34,,2180681252
71,0.2,,962194698340192258
72,0.13,,44551993
73,0.07,,554598957
74,0.29,,1190994755964026881
75,0.11,,598050852
76,0.07,,379264950
77,0.0,,2598775157
78,0.12,,1163729836986253313
79,0.1,,990005758854123520
80,0.01,,1417052557
81,0.05,,563476065
82,0.61,,952219750238744577
83,0.02,,1860226944
84,0.13,,1102668340638740481
85,0.29,,3321559899
86,0.08,,950477509312774146
87,0.08,,830131224
0,0.37,,125565507
1,0.13,,243266334
2,0.27,,1111836731374854144
3,0.07,,300583797
4,0.25,,764935691071397888
5,0.39,,974371341620207616
6,0.54,,486044893
7,0.15,,968560612358938624
8,0.05,,44276999
9,0.12,,4265538852
10,0.02,,1237607208
11,0.64,,1488286159
12,0.38,,35827427
13,0.05,,717100932
14,0.49,,1180539093773631488
15,0.01,,1154047980
16,0.08,,759249831948906497
17,0.27,,63849679
18,0.02,,754002414
19,0.03,,3724564216
20,0.02,,3999163701
21,0.08,,27140594
22,0.09,,1380337417
23,0.33,,1098262237029036033
24,0.07,,2204590776
25,0.15,,16210220
26,0.36,,35237259
27,0.07,,327527271
28,0.03,,1371374576
29,0.03,,166242096
30,0.34,,499366789
31,0.12,,1033637027391176704
32,0.2,,464068170
33,0.01,,1426237087
34,0.2,,727316106843574272
35,0.06,,2328983859
36,0.55,,1196520644030033922
37,0.28,,3037710255
38,0.09,,14923064
39,0.25,,2719983515
40,0.26666666666666666,,1148714356571611138
41,0.04,,2433715181
42,0.26,,3300776354
43,0.13,,397822090
44,0.4,,457795814
45,0.0,,794922866667986949
46,0.31,,872311374818496512
47,0.05,,247751868
48,0.23,,17624653
49,0.09,,449269900
50,0.33,,995440519688916992
51,0.16,,1062478205112569857
52,0.03,,3149815972
53,0.04,,27325216
54,0.05,,620502011
55,0.18,,45040530
56,0.1,,761834284986490880
57,0.78,,968383657
58,0.05,,3127781458
59,0.09,,21108715
60,0.11,,1031197249940930562
61,0.45,,991400975452770308
62,0.77,,2904725219
63,0.84,,1185948751086571520
64,0.1,,53818066
65,0.22,,19611642
66,0.7,,4864261
67,0.22,,1185971820421406720
68,0.13,,2350558134
69,0.06,,757268894
70,0.22,,938343596
71,0.15,,192279335
72,0.44,,3293389017
73,0.38,,2479052018
74,0.44,,21162502
75,0.02,,1056385733374763013
76,0.08,,63634551
77,0.26,,299882084
78,0.07,,740733738460585984
79,0.14,,3379046265
80,0.0,,880096939181830146
81,0.1,,3235561974
82,0.07,,142477533
83,0.01,,1646272938
84,0.07,,24401556
85,0.07,,993201456856616961
86,0.19,,64596310
87,0.07,,725741193376591872
88,0.03,,1101633542163959808
89,0.12,,31025461
0,0.04,,3480922277
1,0.09,,42680864
2,0.4,,1193909058052313088
3,0.05,,2342531115
4,0.0,,706634599435264000
5,0.02,,368509626
6,0.13,,1043647230551498753
7,0.08,,2621461
8,0.14,,1024238150
9,0.01,,1278985082
10,0.31,,291663261
11,0.31,,1007672734137114624
12,0.16,,1185980576303636480
13,0.07,,381940364
14,0.2,,1160549740024610816
15,0.37,,707694688552091648
16,0.02,,1976940649
17,0.1,,1050847705709330432
18,0.0,,2800650837
19,0.23,,721395149238984704
20,0.03,,755253342
21,0.13,,44076745
22,0.22,,746073527569178624
23,0.05,,275803320
24,0.06,,57526817
25,0.24,,1082103648333807618
26,0.37,,745302598467620866
27,0.1,,167107711
28,0.01,,2257104432
29,0.06,,93254773
30,0.09,,940988027895087104
31,0.41,,15615152
32,0.27,,1167309393529982978
33,0.17,,844682134338109441
34,0.23,,1057838699222892550
35,0.03,,756369356
36,0.09,,13919942
37,0.38,,1187145633024503808
38,0.22,,69753197
39,0.29,,62552710
40,0.09,,3305949561
41,0.2,,2819481453
42,0.3,,948928811311271936
43,0.07,,966060998565253120
44,0.02,,353547940
45,0.25,,380649147
46,0.07,,32934282
47,0.18,,881648535338336261
48,0.05,,3655798462
49,0.28,,802273006508769280
50,0.02,,378102315
51,0.01,,3168262477
52,0.27,,1161581052483100672
53,0.13,,114298698
54,0.13,,771682080816242688
55,0.1,,1099700638802472961
56,0.09,,1179140469508497408
57,0.17,,1132212012065411072
58,0.08,,956610139586514950
59,0.09,,16163468
60,0.52,,69503518
61,0.09,,617998862
62,0.26,,2550287886
63,0.76,,84476965
64,0.07,,1020125376436039680
65,0.22,,1055614498986512384
66,0.07,,1071558233230323712
67,0.0,,742030355365023744
68,0.67,,715596402
69,0.26,,2269997340
70,0.02,,980619764891635712
71,0.02,,1080828699904217088
72,0.39,,259937986
73,0.16,,1055015534729793537
74,0.21,,301615743
75,0.16,,46143326
76,0.05,,4187472677
77,0.35,,1198224209480019968
78,0.04,,210528727
79,0.02,,23116280
80,0.39,,77426178
81,0.04,,937172086409302017
82,0.24,,3227719134
83,0.09,,797553620199895044
84,0.2,,36284117
85,0.26,,940299721578397696
86,0.06,,3413043911
87,0.19,,1154092333190791168
0,0.04,,733069992078385152
1,0.15,,442996868
2,0.13,,1085378537421447170
3,0.29,,938263925212119041
4,0.35,,150800915
5,0.13,,9707572
6,0.25,,1286821
7,0.3,,729494366931292163
8,0.77,,235281141
9,0.36,,834408162
10,0.6725,,1268383134
11,0.33,,4787349165
12,0.03,,14200048
13,0.18,,1170160705858867200
14,0.07,,2950014664
15,0.63,,803650538461986816
16,0.26,,1186827326039871488
17,0.02,,301325743
18,0.33,,1029128791665397760
19,0.27,,1066866991015768064
20,0.41,,1100589412935561216
21,0.34,,1173308588548341760
22,0.05,,2691861039
23,0.3,,1200644443822415872
24,0.47,,3088429591
25,0.14,,1059044818087788544
26,0.02,,1363794420
27,0.27,,1110550164635336704
28,0.44,,29503357
29,0.1,,3051409385
30,0.02,,185595289
31,0.26,,1104125996742164481
32,0.44,,408846128
33,0.16,,923528467228053504
34,0.0,,2765094941
35,0.21,,754785405627609088
36,0.11,,1121365661471604738
37,0.11,,2855459612
38,0.12,,1173224045652914177
39,0.19,,967084847238807552
40,0.04,,160749935
41,0.43,,1954214178
42,0.08,,4795839500
43,0.01,,145358260
44,0.62,,1154181429980475392
45,0.5583333333333332,,741419766867337216
46,0.3,,498255517
47,0.11,,1128888726
48,0.65,,37720944
49,0.03,,179787629
50,0.44,,1175090828282404864
51,0.7,,26421000
52,0.05,,202914963
53,0.16,,499415133
54,0.05,,855620328340545536
55,0.25,,1191470827826487296
56,0.15,,165638961
57,0.07,,1058060730
58,0.36,,1189679438545510402
59,0.09,,1069244724232503296
60,0.02,,158346378
61,0.15,,906504127705993216
62,0.21,,1157509205617758208
63,0.13,,30328390
64,0.1,,2335813812
65,0.03,,309225482
66,0.35,,67278177
67,0.33,,1014537693513093120
68,0.22,,786433600329658368
69,0.29,,715732275313266688
70,0.07,,3719438239
71,0.07,,1529141226
72,0.17,,1122815389648523264
73,0.0,,59511463
74,0.47,,768832623623962624
75,0.11,,125038377
76,0.09,,739746963822780416
77,0.07,,2323044344
78,0.06,,778393305058902016
79,0.04,,384920113
80,0.32,,1151239918506536961
81,0.05,,300781803
82,0.35,,979229146210476032
83,0.12,,253566076
84,0.18,,866409696583929856
85,0.03,,118579829
86,0.29,,824029095847690240
87,0.14,,1017275488501411840
88,0.03,,2273296782
0,0.15,,1977694472
1,0.21,,1061366846
2,0.25,,4818066272
3,0.01,,912182142167392259
4,0.1,,182083978
5,0.03,,842107059290136578
6,0.2,,2447201423
7,0.2,,2356823773
8,0.21,,12164502
9,0.25,,1034835150335401985
10,0.02,,2343941939
11,0.7766666666666666,,1162759864939999237
12,0.46,,135311563
13,0.04,,138014809
14,0.16,,905916813548167168
15,0.18,,832346778
16,0.02,,93583332
17,0.03,,551371228
18,0.08,,176879239
19,0.22,,1066743328241270784
20,0.15,,1078585677384568833
21,0.01,,931344035947646976
22,0.11,,939743775022346241
23,0.08,,700827578903322624
24,0.52,,701693126
25,0.19,,146645976
26,0.12,,934076220396003328
27,0.24,,524080952
28,0.05,,28475684
29,0.79,,1147878457919049728
30,0.11,,355161453
31,0.23,,28003303
32,0.26,,1055930895125938177
33,0.51,,306510931
34,0.14,,706699803258826753
35,0.15,,160690091
36,0.01,,2173229972
37,0.3,,814053672
38,0.01,,1026482197
39,0.44,,943209579382325248
40,0.24,,369247526
41,0.32,,2800479744
42,0.14,,2933032410
43,0.05,,1072188468674129920
44,0.14,,928207156712693760
45,0.07,,1708415958
46,0.12,,1006307557
47,0.25,,1190734171255300096
48,0.0,,238569381
49,0.22,,2376011305
50,0.16,,4501128552
51,0.06,,297268864
52,0.16,,3025277766
53,0.29,,1130227123422158848
54,0.04,,549301792
55,0.02,,793254143389470720
56,0.17,,72529640
57,0.15,,798388038418255872
58,0.11,,778532741780430848
59,0.34,,928621082139136000
60,0.14,,242411828
61,0.08,,539500708
62,0.17,,279351440
63,0.08,,186110536
64,0.92,,864668909114241024
65,0.33,,2428163886
66,0.02,,1119375640380108800
67,0.3,,103602025
68,0.81,,1553475122
69,0.03,,28296179
70,0.6,,3814334667
71,0.13,,1610465928
72,0.02,,2861296422
73,0.08,,1157980682905198592
74,0.01,,947409633060184064
75,0.04,,890872586
76,0.11,,106207023
77,0.12,,286338859
78,0.13,,547904132
79,0.05,,800163331252195328
80,0.4,,1031596632343760896
81,0.23,,1179003829242798081
82,0.04,,889300813700628481
83,0.59,,58205652
84,0.22,,735816016073216000
85,0.08,,3065716262
86,0.0,,97213551
87,0.08,,971466145214672896
88,0.09,,5526792
89,0.47,,1549425872
90,0.1,,850536978244399105
91,0.0,,240491637
92,0.25,,1260182604
0,0.42,,747984545731878913
1,0.09,,763557765583220736
2,0.03,,2336950261
3,0.08,,1123583979930640384
4,0.37,,1091764953248419840
5,0.37,,497596729
6,0.04,,2461838954
7,0.03,,726665052686704640
8,0.68,,4108043428
9,0.9,,1198151586
10,0.15,,2941828552
11,0.03,,734123157972344832
12,0.04,,229754406
13,0.04,,1068678027293294592
14,0.02,,26617323
15,0.04,,18995594
16,0.43,,1169599970514804736
17,0.11,,322854644
18,0.14,,1010365251844526081
19,0.15,,3273399217
20,0.38,,1047144669510033408
21,0.29,,881872171768979456
22,0.17,,122766565
23,0.15,,4205843565
24,0.03,,78354025
25,0.43,,3383418820
26,0.09,,1052692641840812033
27,0.41,,1007356250
28,0.13,,802633434535460864
29,0.35,,39302152
30,0.07,,760447403111493632
31,0.04,,727331959706423296
32,0.1,,1093348118186340352
33,0.01,,946494720
34,0.03,,3333570597
35,0.43,,1201212623704010752
36,0.37,,1052220578336333824
37,0.28,,2427011224
38,0.31,,52384024
39,0.06,,2236181
40,0.01,,903358352658501634
41,0.24,,1406522400
42,0.41,,779651760336072705
43,0.13,,113681431
44,0.22,,22585597
45,0.15,,456728141
46,0.1,,37564532
47,0.07,,47758416
48,0.27,,120150961
49,0.11,,202459787
50,0.02,,2520949671
51,0.37,,326619886
52,0.2,,3987941301
53,0.08,,1559674735
54,0.15,,1066198387152875520
55,0.39,,184942387
56,0.76,,338053840
57,0.16,,1031196637748756480
58,0.13,,20772316
59,0.19,,1054485413807702017
60,0.04,,1030299916495728640
61,0.1,,2304550231
62,0.15,,1201370968737890304
63,0.02,,355660914
64,0.03,,2773674930
65,0.11,,1068087985521000449
66,0.31,,261103330
67,0.07,,1084156497687384066
68,0.01,,1497045552
69,0.18,,1117979139858780160
70,0.1,,2947231121
71,0.11,,888912939079540736
72,0.32,,1050722214541021185
73,0.03,,363314347
74,0.08,,746176771
75,0.1,,2921306682
76,0.03,,2925030495
77,0.25,,1140841137416151041
78,0.16,,973389150752710657
79,0.35,,19077956
80,0.04,,955171050337300481
81,0.4,,3292300173
82,0.02,,122528425
83,0.27,,2171750475
84,0.03,,701219520
85,0.21,,1189933858369744899
86,0.05,,247107077
87,0.15,,1161667108016705536
88,0.55,,418428671
89,0.22,,739328336753790976
90,0.0,,4063397237
91,0.05,,1036376209423261697
92,0.03,,18500533
0,0.01,,383009041
1,0.14,,706364287
2,0.26,,879500310
3,0.08,,1008406020412993536
4,0.01,,1426606904
5,0.04,,479961556
6,0.14,,616867752
7,0.35,,36032128
8,0.26,,1042196090819366912
9,0.61,,218766494
10,0.05,,106941480
11,0.23,,22345845
12,0.75,,399151357
13,0.07,,2544880153
14,0.02,,421311039
15,0.0,,91414528
16,0.04,,544260049
17,0.06,,913904162479501317
18,0.33,,38456309
19,0.04,,70797723
20,0.4,,979527528539934720
21,0.11,,288872470
22,0.06,,824735665510313984
23,0.08,,4167433954
24,0.58,,219094851
25,0.21,,1963375562
26,0.07,,428821475
27,0.05,,157244224
28,0.0,,481556162
29,0.06,,706644350
30,0.01,,36261242
31,0.02,,63262247
32,0.38,,837999296
33,0.14,,199681970
34,0.06,,3144559169
35,0.19,,910837894302007298
36,0.24,,421139897
37,0.41,,935347523199406080
38,0.17,,25766164
39,0.06,,3421202835
40,0.5,,2887903891
41,0.37,,1168482411539308544
42,0.43,,704147975094738945
43,0.22,,2844560139
44,0.12,,142039705
45,0.0,,1152497948
46,0.1,,739676543534825472
47,0.34,,1251785912
48,0.03,,959504773820092421
49,0.09,,1086615598153400320
50,0.52,,2741183843
51,0.14,,989718834784292865
52,0.16,,1091358335775891457
53,0.69,,822564918255874048
54,0.18,,11566612
55,0.0,,331486412
56,0.33,,886219052
57,0.29,,993596177852649472
58,0.09,,206923789
59,0.27,,1130617525757198341
60,0.58,,1159219280296271874
61,0.34,,1103160262604001280
62,0.37,,3011474445
63,0.06,,1020632781766791168
64,0.34,,233753920
65,0.36,,769283723682390016
66,0.32,,397782926
67,0.15,,20299353
68,0.2,,1000676557751496705
69,0.04,,1019722631598178308
70,0.18,,25034685
71,0.09,,4866431427
72,0.14,,2490604944
73,0.12,,3196201454
74,0.1,,467153115
75,0.19,,512875236
76,0.41,,881384776242016256
77,0.18,,938457107787141120
78,0.21,,541417066
79,0.16,,171146592
80,0.13,,54664560
81,0.08,,80359451
82,0.11,,1136603416057094144
83,0.02,,16247354
84,0.01,,76663742
85,0.14,,1153841877520715776
86,0.1,,3074271656
87,0.33,,1114841344462262276
88,0.08,,327768658
0,0.11,,1125773077109829632
1,0.93,,1200014551456141312
2,0.28,,831228721428246529
3,0.14,,1101723996331171840
4,0.08,,164481572
5,0.26,,822878646
6,0.05,,848902741925777408
7,0.1,,341900399
8,0.06,,912196093030547456
9,0.17,,1131425095937691648
10,0.1,,985969176
11,0.01,,23559506
12,0.65,,44529042
13,0.01,,194505660
14,0.01,,86840676
15,0.25,,797113658987974656
16,0.23,,542652512
17,0.81,,1095599258336518144
18,0.02,,2667778884
19,0.0,,2738120812
20,0.07,,3789426973
21,0.24,,14781177
22,0.16,,29851934
23,0.3,,238340320
24,0.0,,95520675
25,0.34,,46687504
26,0.3,,18300375
27,0.17,,986331798555721735
28,0.27,,1007650376001249280
29,0.13,,1182594550277255168
30,0.35,,938976854991568896
31,0.11,,3776824640
32,0.03,,1105247307124097025
33,0.45,,972167397707837440
34,0.14,,1496950916
35,0.13,,83516628
36,0.04,,483534711
37,0.02,,396009480
38,0.16,,1014595992413302784
39,0.35,,1029247362
40,0.44,,3076837406
41,0.16,,797061610003009536
42,0.05,,1034734083639672832
43,0.0,,333985722
44,0.54,,2976009146
45,0.31,,1148724260116058113
46,0.41,,1100616396814204928
47,0.07,,122279472
48,0.13,,21450198
49,0.09,,15831264
50,0.29,,22588718
51,0.29,,23057992
52,0.37,,598871916
53,0.03,,938353933113810947
54,0.45,,2864933307
55,0.05,,887866970271399936
56,0.01,,942876881807921153
57,0.05,,51183853
58,0.28,,930132321042300928
59,0.08,,1172840562170286080
60,0.33,,1119596005421277185
61,0.02,,777879150652715008
62,0.01,,2723355510
63,0.15,,1118446436
64,0.09,,541104225
65,0.17,,556514694
66,0.24,,482440005
67,0.29,,728381963761917952
68,0.01,,144284724
69,0.28,,1004049256897024000
70,0.3,,1189161517008248835
71,0.78,,2554396321
72,0.03,,368427934
73,0.53,,1171055741613903872
74,0.22,,222992156
75,0.13,,1050474039855206400
76,0.2,,1112343824465043456
77,0.07,,1884357764
78,0.26,,703079350657290240
79,0.02,,1849267446
80,0.02,,4218656961
81,0.0,,3730831463
82,0.33,,514125369
83,0.31,,2855363439
84,0.57,,28815440
85,0.2,,838780321
86,0.04,,135627555
87,0.28,,3270423594
88,0.6,,113812726
89,0.04,,1056621766079115265
90,0.05,,176333370
91,0.01,,345723383
92,0.13,,559841490
0,0.4,,898316617481957377
1,0.77,,613748220
2,0.0,,23963107
3,0.0,,997385514
4,0.13,,26693332
5,0.06,,397538672
6,0.44,,2433596478
7,0.06,,1086559703650291712
8,0.07,,43811575
9,0.36,,34268066
10,0.07,,26351369
11,0.09,,953373300167725057
12,0.45,,1120858922
13,0.08,,1004886822088998912
14,0.07,,820404457070620672
15,0.4,,962800493545304065
16,0.22,,52983332
17,0.38,,1203692834185867264
18,0.14,,33936138
19,0.16,,1074811250251571200
20,0.07,,1170318594
21,0.22,,27664588
22,0.29,,1130376165053554688
23,0.16,,3059950311
24,0.08,,769035206330294272
25,0.0,,335776787
26,0.14,,4055788575
27,0.26,,2979961737
28,0.04,,1068406397073797120
29,0.36,,1120788733
30,0.02,,3604645093
31,0.02,,856067600
32,0.14,,2464837387
33,0.05,,510657496
34,0.04,,16853
35,0.02,,731097825514274816
36,0.02,,922535795805827072
37,0.48,,435258023
38,0.28,,236719509
39,0.39,,74773239
40,0.22,,1045727913503596544
41,0.01,,941417626080894976
42,0.06,,339544187
43,0.07,,2898004670
44,0.22,,1157851857181532160
45,0.1,,1104704909687971845
46,0.48,,169251474
47,0.34,,1169107926516150273
48,0.35,,1009843468804481024
49,0.13,,1050880847165894656
50,0.28,,912008598326321152
51,0.24,,1176924821046870017
52,0.36,,1091020879
53,0.01,,234273295
54,0.08,,897270012
55,0.41,,173894686
56,0.0,,357146996
57,0.03,,562945341
58,0.08,,4523373196
59,0.21,,1000435308670808064
60,0.1,,146237701
61,0.17,,877334057239052290
62,0.37,,1107953578306498560
63,0.1,,1035849010467295232
64,0.28,,1126108501070106625
65,0.0,,2768425047
66,0.03,,3990656295
67,0.07,,4910654649
68,0.06,,295964374
69,0.28,,717538175590076416
70,0.62,,885868254941421568
71,0.42,,266556246
72,0.1,,3195782724
73,0.03,,235249082
74,0.2,,4927767041
75,0.76,,292763992
76,0.52,,778590764058218496
77,0.26,,1147962827522469888
78,0.12,,625180230
79,0.18,,80800571
80,0.16,,2929144349
81,0.04,,2986530506
82,0.01,,544511299
83,0.59,,1002554480406167557
84,0.38,,765000783758667777
85,0.03,,419370052
86,0.3,,976674480
87,0.58,,18385842
88,0.61,,709339336244854784
89,0.63,,847261971950878721
90,0.01,,953430714736836608
91,0.08,,429378598
92,0.11,,47531813
93,0.42,,912871271142174720
94,0.13,,1202399884030164992
95,0.15,,369689537
96,0.24,,257915913
0,0.27,,1167258937923518464
1,0.08,,1153242163930701826
2,0.14,,3688983016
3,0.13,,245423820
4,0.03,,12623352
5,0.17,,1416888882
6,0.2,,3237571000
7,0.09,,940585521855762434
8,0.67,,1177049239
9,0.67,,1019802372678275072
10,0.02,,172914589
11,0.17,,894295036594188288
12,0.26,,1037788934183510021
13,0.41,,23685857
14,0.42,,264050578
15,0.42,,838439347590430720
16,0.03,,262769078
17,0.24,,451148111
18,0.06,,69325900
19,0.02,,21161389
20,0.5,,874351862480158720
21,0.11,,6216352
22,0.34,,1556062674
23,0.02,,62886390
24,0.15,,63431373
25,0.29,,735925001849843712
26,0.72,,860002487591456769
27,0.07,,103153773
28,0.13,,49868578
29,0.09,,994134016193249282
30,0.2,,1034835772518658048
31,0.11,,2413474266
32,0.13,,97125676
33,0.03,,3227304235
34,0.2,,526602359
35,0.32,,37694243
36,0.72,,2898037497
37,0.0,,32296039
38,0.02,,326537151
39,0.21,,1070960030470598656
40,0.43,,304042283
41,0.18,,1203440596385435648
42,0.15,,863184374770085889
43,0.12,,777441148876886016
44,0.09,,2413511276
45,0.5,,1101873997707395074
46,0.03,,1668328099
47,0.34,,1203811422121148417
48,0.04,,436195626
49,0.42,,1185995884036853760
50,0.2,,31582643
51,0.15,,1005923361585860608
52,0.18,,3311804304
53,0.17,,266398039
54,0.05,,550418514
55,0.18,,1140822647548198912
56,0.13,,1021161621429850112
57,0.1,,25251653
58,0.12,,9507342
59,0.04,,2561665974
60,0.12,,2494183559
61,0.35,,33560154
62,0.6,,990089448
63,0.37,,276771885
64,0.17,,767658892272734208
65,0.12,,716093044634857472
66,0.07,,2918965804
67,0.08,,1142287960823488512
68,0.09,,1005162455440482304
69,0.01,,127551218
70,0.17,,108804921
71,0.02,,17297399
72,0.02,,505156525
73,0.16,,2181637021
74,0.14,,2532284900
75,0.09,,14403135
76,0.1,,18976603
77,0.06,,45631944
78,0.0,,1170119918
79,0.0,,28261239
80,0.02,,1635536659
81,0.83,,953576055964667904
82,0.11,,178903844
83,0.32,,1060397257378410496
84,0.39,,902556270263246849
85,0.64,,199403696
86,0.1,,14593855
87,0.13,,915396299960328193
88,0.09,,1146083961837412353
